,B,Epithelial,Macrophages,Mast,NK,Plasma,T,mDC,pDC
CAMK1D,0.3333333333333333,0.23076923076923078,0.24524524524524524,0.0,0.04838709677419355,0.0,0.051771117166212535,0.4854368932038835,0.0
DYNLL2,0.2222222222222222,0.15384615384615385,0.27627627627627627,0.0,0.04838709677419355,0.0,0.1335149863760218,0.23300970873786409,0.0
SEC11C,0.1111111111111111,0.3076923076923077,0.521021021021021,0.0,0.12903225806451613,0.5,0.19346049046321526,0.24271844660194175,0.5
KIF22,0.0,0.15384615384615385,0.3818818818818819,0.0,0.11290322580645161,0.0,0.09536784741144415,0.17475728155339806,0.0
GALNT7,0.0,0.15384615384615385,0.25925925925925924,0.16666666666666666,0.03225806451612903,0.0,0.02997275204359673,0.05825242718446602,0.3333333333333333
EFNB1,0.0,0.0,0.15565565565565564,0.0,0.03225806451612903,0.0,0.0,0.1650485436893204,0.0
THBD,0.0,0.07692307692307693,0.2772772772772773,0.0,0.0,0.0,0.02452316076294278,0.05825242718446602,0.0
ANKRD29,0.0,0.0,0.04154154154154154,0.0,0.0,0.0,0.0,0.0,0.0
FADS2,0.0,0.07692307692307693,0.012012012012012012,0.16666666666666666,0.016129032258064516,0.0,0.008174386920980926,0.0970873786407767,0.0
DDX39A,0.1111111111111111,0.15384615384615385,0.31431431431431434,0.3333333333333333,0.16129032258064516,0.0,0.19618528610354224,0.2621359223300971,0.5
MED13,0.2222222222222222,0.3076923076923077,0.46846846846846846,0.3333333333333333,0.14516129032258066,0.0,0.14168937329700274,0.4077669902912621,0.16666666666666666
RABGGTB,0.0,0.23076923076923078,0.7732732732732732,0.16666666666666666,0.14516129032258066,0.5,0.18528610354223432,0.33980582524271846,0.3333333333333333
Z93930.2,0.0,0.07692307692307693,0.08058058058058058,0.16666666666666666,0.04838709677419355,0.0,0.04632152588555858,0.08737864077669903,0.0
LIPT1,0.0,0.0,0.06506506506506507,0.0,0.016129032258064516,0.0,0.02997275204359673,0.02912621359223301,0.0
ACCS,0.1111111111111111,0.0,0.07857857857857858,0.16666666666666666,0.016129032258064516,0.0,0.010899182561307902,0.04854368932038835,0.16666666666666666
OTULINL,0.0,0.07692307692307693,0.45895895895895894,0.0,0.0967741935483871,0.0,0.11716621253405994,0.6407766990291263,0.5
CYTH3,0.0,0.0,0.03153153153153153,0.0,0.03225806451612903,0.0,0.008174386920980926,0.05825242718446602,0.0
RIPK1,0.0,0.15384615384615385,0.15765765765765766,0.0,0.04838709677419355,0.0,0.05994550408719346,0.13592233009708737,0.0
CTDSP2,0.0,0.15384615384615385,0.28378378378378377,0.0,0.06451612903225806,0.5,0.09536784741144415,0.3106796116504854,0.0
GLB1L,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0027247956403269754,0.019417475728155338,0.0
NUDT3,0.0,0.23076923076923078,0.4164164164164164,0.16666666666666666,0.16129032258064516,0.5,0.12806539509536785,0.6699029126213593,0.0
MPLKIP,0.1111111111111111,0.23076923076923078,0.474974974974975,0.0,0.11290322580645161,0.0,0.1362397820163488,0.3300970873786408,0.16666666666666666
PCOLCE,0.0,0.0,0.04904904904904905,0.0,0.03225806451612903,0.0,0.01907356948228883,0.009708737864077669,0.0
SIDT1,0.0,0.0,0.015015015015015015,0.0,0.06451612903225806,0.0,0.027247956403269755,0.0,0.3333333333333333
ZFAND2A,0.0,0.23076923076923078,0.18868868868868868,0.0,0.016129032258064516,0.0,0.05722070844686648,0.14563106796116504,0.0
WDR4,0.0,0.0,0.052552552552552555,0.0,0.016129032258064516,0.0,0.008174386920980926,0.0,0.16666666666666666
CNST,0.1111111111111111,0.15384615384615385,0.17067067067067068,0.3333333333333333,0.03225806451612903,0.0,0.07901907356948229,0.11650485436893204,0.16666666666666666
API5,0.0,0.07692307692307693,0.3988988988988989,0.3333333333333333,0.04838709677419355,0.0,0.08719346049046321,0.32038834951456313,0.3333333333333333
ARPC1B,0.5555555555555556,0.46153846153846156,0.9429429429429429,0.5,0.4838709677419355,0.0,0.5776566757493188,0.912621359223301,0.8333333333333334
SGMS1-AS1,0.0,0.07692307692307693,0.043043043043043044,0.0,0.0,0.0,0.005449591280653951,0.0,0.0
SPSB1,0.0,0.0,0.02252252252252252,0.0,0.0,0.0,0.010899182561307902,0.009708737864077669,0.0
VPS35,0.4444444444444444,0.23076923076923078,0.7237237237237237,0.0,0.12903225806451613,0.0,0.2125340599455041,0.6893203883495146,0.16666666666666666
FBXL4,0.1111111111111111,0.07692307692307693,0.16016016016016016,0.0,0.04838709677419355,0.0,0.035422343324250684,0.08737864077669903,0.16666666666666666
STAM-AS1,0.0,0.0,0.014514514514514515,0.0,0.016129032258064516,0.0,0.010899182561307902,0.009708737864077669,0.0
CDC42EP4,0.0,0.0,0.07607607607607608,0.16666666666666666,0.0,0.0,0.005449591280653951,0.009708737864077669,0.0
EPHX1,0.0,0.3076923076923077,0.4924924924924925,0.0,0.016129032258064516,0.0,0.021798365122615803,0.02912621359223301,0.0
ZNF106,0.2222222222222222,0.3076923076923077,0.5745745745745746,0.0,0.0,0.5,0.11716621253405994,0.46601941747572817,0.16666666666666666
SIGLEC7,0.0,0.15384615384615385,0.3238238238238238,0.0,0.0,0.0,0.01634877384196185,0.04854368932038835,0.0
KLHL15,0.0,0.0,0.07457457457457457,0.16666666666666666,0.04838709677419355,0.0,0.02997275204359673,0.13592233009708737,0.3333333333333333
TLN1,0.1111111111111111,0.07692307692307693,0.7237237237237237,0.3333333333333333,0.4032258064516129,0.5,0.33787465940054495,0.6310679611650486,0.3333333333333333
PRKAA1,0.0,0.07692307692307693,0.4214214214214214,0.16666666666666666,0.14516129032258066,0.0,0.19346049046321526,0.1650485436893204,0.3333333333333333
KIF5B,0.1111111111111111,0.3076923076923077,0.7682682682682682,0.8333333333333334,0.1774193548387097,0.0,0.2615803814713896,0.6116504854368932,0.8333333333333334
CTSF,0.0,0.0,0.10260260260260261,0.0,0.016129032258064516,0.0,0.013623978201634877,0.02912621359223301,0.0
PDE4DIP,0.0,0.3076923076923077,0.5775775775775776,0.0,0.04838709677419355,0.0,0.10626702997275204,0.1553398058252427,0.16666666666666666
MTX2,0.0,0.0,0.41041041041041043,0.16666666666666666,0.0,0.0,0.04904632152588556,0.1553398058252427,0.16666666666666666
DDI2,0.1111111111111111,0.15384615384615385,0.3658658658658659,0.0,0.06451612903225806,0.0,0.11171662125340599,0.3592233009708738,0.3333333333333333
TMEM254,0.0,0.0,0.2222222222222222,0.0,0.0,0.5,0.02452316076294278,0.038834951456310676,0.16666666666666666
PIP4K2A,0.5555555555555556,0.23076923076923078,0.6196196196196196,0.3333333333333333,0.25806451612903225,0.0,0.37329700272479566,0.5145631067961165,0.3333333333333333
FLVCR2,0.0,0.0,0.4904904904904905,0.0,0.0,0.0,0.043596730245231606,0.07766990291262135,0.0
SNAPC1,0.1111111111111111,0.07692307692307693,0.14014014014014015,0.0,0.03225806451612903,0.0,0.04632152588555858,0.08737864077669903,0.0
C4ORF33,0.0,0.07692307692307693,0.21771771771771772,0.0,0.016129032258064516,0.0,0.035422343324250684,0.20388349514563106,0.16666666666666666
AP002884.1,0.0,0.07692307692307693,0.014014014014014014,0.0,0.03225806451612903,0.0,0.0027247956403269754,0.019417475728155338,0.0
BICD2,0.1111111111111111,0.3076923076923077,0.38288288288288286,0.0,0.04838709677419355,0.0,0.0681198910081744,0.3106796116504854,0.16666666666666666
EIF5B,0.1111111111111111,0.46153846153846156,0.6921921921921922,0.16666666666666666,0.3225806451612903,0.5,0.35967302452316074,0.5436893203883495,0.3333333333333333
GNAQ,0.0,0.15384615384615385,0.7092092092092092,0.5,0.12903225806451613,0.5,0.07356948228882834,0.7766990291262136,0.16666666666666666
CHAMP1,0.0,0.0,0.15115115115115116,0.3333333333333333,0.016129032258064516,0.0,0.043596730245231606,0.14563106796116504,0.16666666666666666
PSMB10,0.0,0.15384615384615385,0.44044044044044045,0.16666666666666666,0.25806451612903225,0.0,0.11171662125340599,0.17475728155339806,0.16666666666666666
RIPOR2,0.7777777777777778,0.0,0.1036036036036036,0.16666666666666666,0.12903225806451613,0.0,0.16621253405994552,0.11650485436893204,0.5
ADAMDEC1,0.0,0.07692307692307693,0.018518518518518517,0.0,0.0,0.0,0.0027247956403269754,0.019417475728155338,0.0
SH2B2,0.2222222222222222,0.0,0.2157157157157157,0.0,0.0,0.0,0.008174386920980926,0.04854368932038835,0.0
CBR1,0.0,0.15384615384615385,0.5165165165165165,0.16666666666666666,0.0,0.0,0.06267029972752043,0.22330097087378642,0.0
XKR8,0.1111111111111111,0.0,0.05805805805805806,0.0,0.0,0.0,0.02997275204359673,0.038834951456310676,0.0
STARD4,0.1111111111111111,0.07692307692307693,0.17567567567567569,0.0,0.03225806451612903,0.0,0.04904632152588556,0.2621359223300971,0.16666666666666666
RNF14,0.0,0.15384615384615385,0.3083083083083083,0.0,0.03225806451612903,0.5,0.05722070844686648,0.13592233009708737,0.0
GCC1,0.0,0.0,0.0990990990990991,0.0,0.06451612903225806,0.0,0.027247956403269755,0.11650485436893204,0.16666666666666666
HMGCL,0.1111111111111111,0.23076923076923078,0.3408408408408408,0.16666666666666666,0.0967741935483871,0.0,0.051771117166212535,0.17475728155339806,0.0
SYAP1,0.0,0.23076923076923078,0.3708708708708709,0.16666666666666666,0.11290322580645161,0.0,0.11444141689373297,0.24271844660194175,0.16666666666666666
BOLA2-SMG1P6,0.0,0.0,0.12512512512512514,0.0,0.04838709677419355,0.0,0.03814713896457766,0.038834951456310676,0.16666666666666666
NFE2L1,0.0,0.0,0.23973973973973975,0.16666666666666666,0.03225806451612903,0.0,0.06267029972752043,0.11650485436893204,0.0
ZNF316,0.0,0.07692307692307693,0.22772772772772773,0.0,0.03225806451612903,0.0,0.04632152588555858,0.0970873786407767,0.0
GLI4,0.0,0.07692307692307693,0.13363363363363365,0.0,0.0967741935483871,0.0,0.04904632152588556,0.11650485436893204,0.5
AC016065.1,0.0,0.0,0.03803803803803804,0.0,0.016129032258064516,0.0,0.010899182561307902,0.019417475728155338,0.0
HSP90B1,0.1111111111111111,0.38461538461538464,0.9204204204204204,0.5,0.3870967741935484,0.5,0.44959128065395093,0.6310679611650486,0.8333333333333334
ZNF609,0.0,0.07692307692307693,0.35785785785785784,0.16666666666666666,0.14516129032258066,0.0,0.15258855585831063,0.3300970873786408,0.0
ERCC6,0.0,0.0,0.09059059059059059,0.0,0.03225806451612903,0.0,0.051771117166212535,0.1941747572815534,0.16666666666666666
CCDC59,0.0,0.15384615384615385,0.45495495495495497,0.3333333333333333,0.1774193548387097,0.0,0.1771117166212534,0.33980582524271846,0.3333333333333333
LRRC61,0.0,0.07692307692307693,0.0935935935935936,0.0,0.016129032258064516,0.0,0.01907356948228883,0.019417475728155338,0.0
GPR161,0.0,0.07692307692307693,0.016516516516516516,0.0,0.0,0.0,0.0027247956403269754,0.0,0.0
CDK2,0.0,0.07692307692307693,0.03403403403403404,0.0,0.0,0.0,0.03814713896457766,0.05825242718446602,0.0
C12ORF73,0.1111111111111111,0.0,0.12762762762762764,0.16666666666666666,0.016129032258064516,0.0,0.051771117166212535,0.06796116504854369,0.0
CASP1,0.0,0.3076923076923077,0.8383383383383384,0.16666666666666666,0.11290322580645161,0.0,0.2561307901907357,0.5339805825242718,0.0
ATP5F1C,0.2222222222222222,0.15384615384615385,0.8643643643643644,0.6666666666666666,0.3870967741935484,0.5,0.3106267029972752,0.6310679611650486,0.5
AC026979.2,0.0,0.0,0.15765765765765766,0.0,0.03225806451612903,0.0,0.07356948228882834,0.04854368932038835,0.0
SERPING1,0.1111111111111111,0.23076923076923078,0.7722722722722722,0.0,0.0,0.0,0.07901907356948229,0.05825242718446602,0.3333333333333333
JAKMIP2,0.0,0.15384615384615385,0.14314314314314314,0.0,0.03225806451612903,0.0,0.0326975476839237,0.009708737864077669,0.0
ARHGAP6,0.0,0.07692307692307693,0.2907907907907908,0.0,0.0,0.0,0.01634877384196185,0.05825242718446602,0.0
TAF4B,0.0,0.0,0.025525525525525526,0.0,0.016129032258064516,0.0,0.013623978201634877,0.04854368932038835,0.0
IPO7,0.1111111111111111,0.15384615384615385,0.6581581581581581,0.16666666666666666,0.03225806451612903,0.0,0.1362397820163488,0.5145631067961165,0.16666666666666666
TEC,0.0,0.0,0.08508508508508508,0.0,0.0,0.0,0.005449591280653951,0.019417475728155338,0.0
RBM43,0.0,0.0,0.18868868868868868,0.16666666666666666,0.06451612903225806,0.0,0.07629427792915532,0.13592233009708737,0.0
FBXL17,0.2222222222222222,0.07692307692307693,0.1956956956956957,0.0,0.04838709677419355,0.5,0.07629427792915532,0.11650485436893204,0.0
ZNF579,0.0,0.07692307692307693,0.12512512512512514,0.0,0.0,0.0,0.01634877384196185,0.038834951456310676,0.0
TMCC3,0.0,0.0,0.0890890890890891,0.0,0.016129032258064516,0.0,0.008174386920980926,0.1553398058252427,0.16666666666666666
GRSF1,0.0,0.3076923076923077,0.46896896896896895,0.0,0.04838709677419355,0.5,0.11716621253405994,0.4077669902912621,0.16666666666666666
S100A8,0.1111111111111111,0.38461538461538464,0.8663663663663663,0.0,0.0967741935483871,0.5,0.11989100817438691,0.07766990291262135,0.0
TNFRSF18,0.0,0.0,0.0035035035035035035,0.3333333333333333,0.24193548387096775,0.0,0.08446866485013624,0.02912621359223301,0.0
FIZ1,0.0,0.07692307692307693,0.08958958958958958,0.0,0.0,0.0,0.027247956403269755,0.038834951456310676,0.16666666666666666
LANCL2,0.1111111111111111,0.0,0.05055055055055055,0.0,0.0,0.0,0.008174386920980926,0.02912621359223301,0.16666666666666666
OPTN,0.1111111111111111,0.07692307692307693,0.1916916916916917,0.0,0.1935483870967742,0.0,0.16348773841961853,0.019417475728155338,0.0
ALG11,0.0,0.0,0.05455455455455455,0.0,0.0,0.0,0.01634877384196185,0.04854368932038835,0.16666666666666666
CISD2,0.0,0.3076923076923077,0.6026026026026026,0.16666666666666666,0.1774193548387097,0.5,0.17438692098092642,0.33980582524271846,0.6666666666666666
TALDO1,0.2222222222222222,0.3076923076923077,0.8983983983983984,0.5,0.14516129032258066,0.0,0.22070844686648503,0.6019417475728155,0.3333333333333333
CACNA2D4,0.0,0.0,0.062062062062062065,0.16666666666666666,0.0,0.0,0.021798365122615803,0.1650485436893204,0.0
MITF,0.0,0.23076923076923078,0.5015015015015015,0.3333333333333333,0.0,0.5,0.02452316076294278,0.0970873786407767,0.0
HELB,0.0,0.23076923076923078,0.08458458458458458,0.0,0.06451612903225806,0.0,0.1553133514986376,0.1262135922330097,0.16666666666666666
ZNF430,0.0,0.23076923076923078,0.24574574574574576,0.0,0.0967741935483871,0.0,0.1444141689373297,0.24271844660194175,0.0
KEAP1,0.1111111111111111,0.07692307692307693,0.15365365365365366,0.0,0.04838709677419355,0.0,0.04087193460490463,0.10679611650485436,0.16666666666666666
LINC01137,0.0,0.0,0.03453453453453453,0.16666666666666666,0.0,0.0,0.0027247956403269754,0.0,0.0
POU2F2,0.6666666666666666,0.07692307692307693,0.09509509509509509,0.0,0.03225806451612903,0.0,0.13896457765667575,0.5339805825242718,0.16666666666666666
LRRC27,0.0,0.07692307692307693,0.07307307307307308,0.0,0.0,0.0,0.005449591280653951,0.04854368932038835,0.0
CD81,0.8888888888888888,0.3076923076923077,0.965965965965966,0.5,0.5645161290322581,1.0,0.5613079019073569,0.8640776699029126,0.16666666666666666
MGAT4B,0.0,0.15384615384615385,0.17967967967967968,0.5,0.04838709677419355,0.0,0.0681198910081744,0.0970873786407767,0.3333333333333333
PATL2,0.1111111111111111,0.0,0.04054054054054054,0.0,0.04838709677419355,0.0,0.02452316076294278,0.009708737864077669,0.0
RCN1,0.0,0.07692307692307693,0.21021021021021022,0.0,0.03225806451612903,0.0,0.04632152588555858,0.11650485436893204,0.0
BATF2,0.0,0.0,0.011011011011011011,0.0,0.0,0.0,0.0,0.019417475728155338,0.0
TEFM,0.0,0.07692307692307693,0.2022022022022022,0.0,0.04838709677419355,0.0,0.08446866485013624,0.14563106796116504,0.16666666666666666
AL390036.1,0.0,0.07692307692307693,0.35485485485485485,0.0,0.0,0.0,0.01634877384196185,0.038834951456310676,0.0
FIG4,0.0,0.15384615384615385,0.534034034034034,0.16666666666666666,0.016129032258064516,0.0,0.05994550408719346,0.05825242718446602,0.16666666666666666
C17ORF49,0.0,0.0,0.0920920920920921,0.0,0.0,0.0,0.02997275204359673,0.07766990291262135,0.5
ASAH1,0.1111111111111111,0.6153846153846154,0.9654654654654654,0.3333333333333333,0.20967741935483872,0.0,0.1907356948228883,0.5436893203883495,0.0
GBF1,0.0,0.07692307692307693,0.13263263263263264,0.16666666666666666,0.016129032258064516,0.0,0.07629427792915532,0.07766990291262135,0.0
RUSC1,0.0,0.07692307692307693,0.09059059059059059,0.0,0.016129032258064516,0.0,0.05722070844686648,0.10679611650485436,0.0
CIC,0.0,0.15384615384615385,0.14764764764764765,0.16666666666666666,0.08064516129032258,0.0,0.04904632152588556,0.05825242718446602,0.16666666666666666
NADSYN1,0.0,0.15384615384615385,0.33433433433433435,0.0,0.06451612903225806,0.0,0.0653950953678474,0.21359223300970873,0.16666666666666666
EPM2AIP1,0.0,0.46153846153846156,0.26476476476476474,0.3333333333333333,0.20967741935483872,1.0,0.17438692098092642,0.2524271844660194,0.16666666666666666
RNPEPL1,0.1111111111111111,0.15384615384615385,0.6216216216216216,0.16666666666666666,0.22580645161290322,0.5,0.3133514986376022,0.47572815533980584,0.5
C16ORF91,0.2222222222222222,0.07692307692307693,0.11961961961961962,0.0,0.04838709677419355,0.5,0.0681198910081744,0.0970873786407767,0.0
ADSL,0.0,0.0,0.2772772772772773,0.0,0.06451612903225806,0.5,0.07084468664850137,0.08737864077669903,0.0
GOLGA6L9,0.0,0.0,0.01701701701701702,0.0,0.0,0.0,0.005449591280653951,0.038834951456310676,0.0
SLC25A4,0.0,0.07692307692307693,0.0035035035035035035,0.0,0.0,0.0,0.013623978201634877,0.009708737864077669,0.0
NUP133,0.0,0.07692307692307693,0.16816816816816818,0.0,0.03225806451612903,0.0,0.035422343324250684,0.11650485436893204,0.0
RPS12,1.0,0.7692307692307693,0.982982982982983,1.0,1.0,0.5,1.0,1.0,0.8333333333333334
JMJD6,0.1111111111111111,0.07692307692307693,0.21271271271271272,0.0,0.04838709677419355,0.0,0.07629427792915532,0.13592233009708737,0.16666666666666666
KCNQ1OT1,0.1111111111111111,0.07692307692307693,0.1066066066066066,0.3333333333333333,0.016129032258064516,0.0,0.08174386920980926,0.30097087378640774,0.0
RNASEH2C,0.0,0.15384615384615385,0.5055055055055055,0.6666666666666666,0.14516129032258066,0.0,0.16893732970027248,0.3106796116504854,0.3333333333333333
CIT,0.0,0.0,0.006006006006006006,0.0,0.0,0.0,0.035422343324250684,0.02912621359223301,0.0
GFM1,0.1111111111111111,0.0,0.43293293293293295,0.0,0.1935483870967742,0.5,0.08719346049046321,0.22330097087378642,0.0
DHDDS,0.0,0.0,0.2122122122122122,0.0,0.0,0.5,0.05722070844686648,0.14563106796116504,0.0
AL365205.1,0.0,0.0,0.02902902902902903,0.0,0.016129032258064516,0.0,0.0027247956403269754,0.019417475728155338,0.0
CASP3,0.0,0.15384615384615385,0.2067067067067067,0.3333333333333333,0.06451612903225806,0.0,0.11989100817438691,0.0970873786407767,0.3333333333333333
ACSS2,0.0,0.0,0.23323323323323322,0.0,0.0,0.0,0.013623978201634877,0.11650485436893204,0.0
SIGLEC10,0.1111111111111111,0.0,0.04004004004004004,0.16666666666666666,0.0,0.0,0.010899182561307902,0.17475728155339806,0.0
FAM47E,0.0,0.0,0.0065065065065065065,0.0,0.0,0.0,0.0,0.0,0.0
MAPK6,0.0,0.07692307692307693,0.3283283283283283,0.3333333333333333,0.08064516129032258,0.0,0.05722070844686648,0.04854368932038835,0.16666666666666666
PPP1CC,0.4444444444444444,0.23076923076923078,0.7687687687687688,0.16666666666666666,0.25806451612903225,0.5,0.2779291553133515,0.3883495145631068,0.0
ZNF302,0.1111111111111111,0.15384615384615385,0.27627627627627627,0.0,0.06451612903225806,0.5,0.08446866485013624,0.1941747572815534,0.3333333333333333
DNAJC5,0.0,0.15384615384615385,0.2927927927927928,0.16666666666666666,0.03225806451612903,0.5,0.051771117166212535,0.23300970873786409,0.16666666666666666
ICAM1,0.0,0.0,0.15965965965965967,0.0,0.06451612903225806,0.0,0.027247956403269755,0.10679611650485436,0.3333333333333333
USP49,0.0,0.0,0.11461461461461461,0.3333333333333333,0.0,0.5,0.013623978201634877,0.06796116504854369,0.0
