,B,Epithelial,Macrophages,NK,Plasma,T,mDC,pDC
LY6G5C,0.0,0.0,0.01162349968414403,0.0,0.0,0.007352941176470588,0.013043478260869565,0.3333333333333333
HERC3,0.0,0.15384615384615385,0.07909033480732786,0.0,0.0,0.03676470588235294,0.030434782608695653,0.0
TSTA3,0.06666666666666667,0.15384615384615385,0.11939355653821858,0.0,0.0,0.125,0.06086956521739131,0.0
TMEM38B,0.0,0.15384615384615385,0.15123183828174352,0.0,0.0,0.10661764705882353,0.06521739130434782,0.0
LPGAT1,0.06666666666666667,0.15384615384615385,0.05457991156032849,0.0,0.0,0.06985294117647059,0.06521739130434782,0.0
DDX10,0.06666666666666667,0.15384615384615385,0.03575489576753001,0.0,0.0,0.007352941176470588,0.02608695652173913,0.0
RAD18,0.06666666666666667,0.0,0.013644977890082122,0.0,0.0,0.025735294117647058,0.0,0.0
TSTD3,0.0,0.23076923076923078,0.0082122552116235,0.0,0.0,0.0,0.008695652173913044,0.0
ARF3,0.06666666666666667,0.3076923076923077,0.34365129500947567,0.0,0.0,0.1948529411764706,0.14347826086956522,0.6666666666666666
OSCAR,0.13333333333333333,0.0,0.36411876184459885,0.0,0.0,0.20220588235294118,0.09130434782608696,0.0
TMEM168,0.0,0.07692307692307693,0.044346178142766896,0.0,0.0,0.029411764705882353,0.013043478260869565,0.0
C11ORF68,0.06666666666666667,0.07692307692307693,0.048136449778900824,0.0,0.0,0.03676470588235294,0.02608695652173913,0.0
TRIM38,0.26666666666666666,0.23076923076923078,0.2846493998736576,0.0,0.0,0.19852941176470587,0.12173913043478261,0.6666666666666666
KIAA1551,0.0,0.0,0.08477574226152874,0.2,0.0,0.08823529411764706,0.07391304347826087,0.0
RNF135,0.0,0.0,0.12368919772583702,0.0,0.0,0.04411764705882353,0.05217391304347826,0.0
TMEM205,0.06666666666666667,0.38461538461538464,0.2600126342387871,0.0,0.0,0.16544117647058823,0.0391304347826087,0.0
MRPS9,0.0,0.07692307692307693,0.06039166140240051,0.0,0.0,0.0661764705882353,0.021739130434782608,0.0
YIPF3,0.06666666666666667,0.5384615384615384,0.19911560328490208,0.0,0.0,0.1323529411764706,0.08260869565217391,0.3333333333333333
ZKSCAN1,0.06666666666666667,0.6153846153846154,0.0903348073278585,0.0,0.0,0.07720588235294118,0.030434782608695653,0.0
CBX5,0.06666666666666667,0.38461538461538464,0.06759317751105495,0.2,0.0,0.16176470588235295,0.06956521739130435,0.0
OSBPL7,0.0,0.07692307692307693,0.0007580543272267846,0.0,0.0,0.011029411764705883,0.008695652173913044,0.0
SNHG9,0.06666666666666667,0.38461538461538464,0.0936197094125079,0.0,0.0,0.10294117647058823,0.04782608695652174,0.0
MTMR14,0.13333333333333333,0.07692307692307693,0.1658875552747947,0.0,0.0,0.125,0.13043478260869565,0.0
PHKG2,0.13333333333333333,0.07692307692307693,0.06468730259001895,0.0,0.0,0.04779411764705882,0.04782608695652174,0.0
HSD17B12,0.06666666666666667,0.3076923076923077,0.15249526216045484,0.0,0.0,0.13970588235294118,0.08695652173913043,0.0
STK11IP,0.0,0.23076923076923078,0.03461781427668983,0.2,0.0,0.03308823529411765,0.004347826086956522,0.0
TAF5L,0.0,0.07692307692307693,0.04939987365761213,0.0,0.0,0.029411764705882353,0.02608695652173913,0.0
PROSER1,0.0,0.07692307692307693,0.025773847125710677,0.0,0.0,0.025735294117647058,0.017391304347826087,0.0
RNASEH2B,0.0,0.23076923076923078,0.19267214150347442,0.4,0.0,0.1948529411764706,0.0782608695652174,0.3333333333333333
COG7,0.0,0.23076923076923078,0.02488945041061276,0.0,0.0,0.029411764705882353,0.004347826086956522,0.0
MIR762HG,0.0,0.0,0.0114971572962729,0.0,0.0,0.011029411764705883,0.004347826086956522,0.0
GLS,0.3333333333333333,0.23076923076923078,0.16790903348073277,0.0,0.0,0.14338235294117646,0.11739130434782609,0.0
THRA,0.0,0.07692307692307693,0.030195830701200254,0.0,0.0,0.025735294117647058,0.0,0.0
SIAE,0.0,0.0,0.01655085281111813,0.0,0.0,0.029411764705882353,0.008695652173913044,0.0
GRHL1,0.0,0.07692307692307693,0.025015792798483892,0.0,0.0,0.007352941176470588,0.004347826086956522,0.3333333333333333
DYSF,0.0,0.0,0.004927353126974099,0.0,0.0,0.0,0.004347826086956522,0.0
MS4A14,0.0,0.0,0.02602653190145294,0.0,0.0,0.014705882352941176,0.013043478260869565,0.0
HOXB2,0.0,0.0,0.031964624131396085,0.0,0.0,0.03308823529411765,0.030434782608695653,0.0
MACROD1,0.0,0.15384615384615385,0.026531901452937462,0.0,0.0,0.011029411764705883,0.004347826086956522,0.0
TRGC2,0.0,0.0,0.043967150979153505,0.0,0.0,0.10294117647058823,0.004347826086956522,0.0
METTL23,0.06666666666666667,0.15384615384615385,0.134301958307012,0.0,1.0,0.11764705882352941,0.06521739130434782,0.0
SERPINF1,0.0,0.23076923076923078,0.051168667087807956,0.0,0.0,0.011029411764705883,0.2565217391304348,0.6666666666666666
ARF4,0.06666666666666667,0.3076923076923077,0.33695514845230573,0.0,0.0,0.21691176470588236,0.08695652173913043,0.3333333333333333
ATG16L1,0.0,0.0,0.0114971572962729,0.0,0.0,0.011029411764705883,0.0,0.0
BCAP29,0.06666666666666667,0.23076923076923078,0.17826910928616552,0.0,0.0,0.15808823529411764,0.043478260869565216,0.0
NCR3LG1,0.0,0.0,0.0032849020846494,0.0,0.0,0.003676470588235294,0.0,0.0
RTCB,0.2,0.07692307692307693,0.18445988629185092,0.0,0.0,0.10661764705882353,0.0782608695652174,0.0
MTBP,0.0,0.07692307692307693,0.00505369551484523,0.2,0.0,0.007352941176470588,0.004347826086956522,0.0
JDP2,0.0,0.07692307692307693,0.053442830069488315,0.0,0.0,0.05514705882352941,0.013043478260869565,0.0
AC092368.3,0.0,0.0,0.0030322173089071384,0.0,0.0,0.0,0.008695652173913044,0.0
AARS,0.0,0.07692307692307693,0.06291850915982312,0.0,0.0,0.05514705882352941,0.034782608695652174,0.0
AP3S2,0.0,0.07692307692307693,0.05129500947567909,0.0,0.0,0.01838235294117647,0.02608695652173913,0.0
VCL,0.0,0.07692307692307693,0.029311433986102337,0.0,0.0,0.025735294117647058,0.008695652173913044,0.0
FAM20B,0.0,0.0,0.04118761844598863,0.0,0.0,0.051470588235294115,0.013043478260869565,0.3333333333333333
COPS4,0.0,0.23076923076923078,0.12823752368919772,0.0,0.0,0.09191176470588236,0.034782608695652174,0.0
EFHB,0.0,0.38461538461538464,0.0008843967150979153,0.0,0.0,0.0,0.0,0.0
NMB,0.0,0.07692307692307693,0.21364497789008213,0.0,0.0,0.13602941176470587,0.043478260869565216,0.0
SRCAP,0.0,0.0,0.003790271636133923,0.0,0.0,0.007352941176470588,0.004347826086956522,0.0
HDX,0.0,0.0,0.007201516108654453,0.0,0.0,0.007352941176470588,0.004347826086956522,0.0
SLC35A5,0.06666666666666667,0.15384615384615385,0.06999368288060645,0.0,0.0,0.08455882352941177,0.017391304347826087,0.3333333333333333
DEXI,0.0,0.0,0.01983575489576753,0.0,0.0,0.014705882352941176,0.013043478260869565,0.0
BORA,0.0,0.07692307692307693,0.004674668351231839,0.0,0.0,0.03308823529411765,0.004347826086956522,0.0
AC010226.1,0.0,0.0,0.012381554011370815,0.0,0.0,0.007352941176470588,0.004347826086956522,0.0
PPP1R35,0.06666666666666667,0.3076923076923077,0.04611497157296273,0.0,0.0,0.051470588235294115,0.05217391304347826,0.0
DDIT3,0.06666666666666667,0.23076923076923078,0.15123183828174352,0.2,0.0,0.14338235294117646,0.08260869565217391,0.0
UBR2,0.0,0.07692307692307693,0.07770056854074542,0.0,0.0,0.07720588235294118,0.021739130434782608,0.0
VMAC,0.0,0.07692307692307693,0.020846493998736577,0.0,0.0,0.011029411764705883,0.008695652173913044,0.0
VPS26B,0.13333333333333333,0.23076923076923078,0.079216677195199,0.0,0.0,0.04779411764705882,0.0391304347826087,0.0
WASHC3,0.0,0.23076923076923078,0.1925457991156033,0.0,0.0,0.1875,0.05652173913043478,0.0
HDDC3,0.13333333333333333,0.15384615384615385,0.10751737207833229,0.0,0.0,0.08455882352941177,0.0391304347826087,0.0
ITGA4,0.2,0.15384615384615385,0.027542640555906505,0.0,0.0,0.08823529411764706,0.10869565217391304,0.0
EXOSC6,0.06666666666666667,0.46153846153846156,0.08591282375236892,0.0,0.0,0.06985294117647059,0.043478260869565216,0.0
RPS9,1.0,1.0,0.9916614024005054,1.0,1.0,0.9669117647058824,0.9869565217391304,1.0
SNRPB,0.06666666666666667,0.15384615384615385,0.42059380922299433,0.2,0.0,0.4485294117647059,0.2217391304347826,0.0
TNPO1,0.13333333333333333,0.15384615384615385,0.21301326595072648,0.0,0.0,0.12867647058823528,0.06521739130434782,0.0
SGSM2,0.06666666666666667,0.23076923076923078,0.016424510423247,0.0,1.0,0.03676470588235294,0.013043478260869565,0.0
ZNF558,0.0,0.07692307692307693,0.007833228048010107,0.0,0.0,0.011029411764705883,0.0,0.0
IL4R,0.0,0.0,0.08073278584965256,0.2,0.0,0.0661764705882353,0.02608695652173913,0.0
RHOG,0.13333333333333333,0.23076923076923078,0.4790903348073279,0.0,0.0,0.3125,0.30869565217391304,0.0
TGDS,0.06666666666666667,0.3076923076923077,0.03765003158559697,0.0,0.0,0.025735294117647058,0.008695652173913044,0.0
RELL1,0.0,0.07692307692307693,0.0040429564118761845,0.0,0.0,0.011029411764705883,0.0,0.0
LACTB,0.06666666666666667,0.23076923076923078,0.33164876816171823,0.0,0.0,0.17279411764705882,0.13478260869565217,0.0
CD8A,0.0,0.0,0.0034112444725205304,0.2,0.0,0.025735294117647058,0.004347826086956522,0.0
ETF1,0.0,0.3076923076923077,0.17308907138344914,0.0,0.0,0.13602941176470587,0.06956521739130435,0.0
CCDC189,0.0,0.3076923076923077,0.007580543272267846,0.0,0.0,0.014705882352941176,0.008695652173913044,0.0
TM9SF4,0.06666666666666667,0.23076923076923078,0.058370183196462415,0.0,0.0,0.0625,0.008695652173913044,0.0
RGS14,0.06666666666666667,0.0,0.0070751737207833225,0.0,0.0,0.014705882352941176,0.02608695652173913,0.0
ERLIN1,0.0,0.3076923076923077,0.07214150347441567,0.0,0.0,0.058823529411764705,0.013043478260869565,0.3333333333333333
MGMT,0.2,0.38461538461538464,0.342008843967151,0.0,0.0,0.23161764705882354,0.06956521739130435,0.6666666666666666
OST4,0.7333333333333333,0.7692307692307693,0.9022109917877448,0.6,0.0,0.7573529411764706,0.6695652173913044,1.0
CAND1,0.06666666666666667,0.38461538461538464,0.09930511686670879,0.0,0.0,0.11029411764705882,0.05652173913043478,0.0
WARS,0.06666666666666667,0.46153846153846156,0.32002526847757423,0.6,0.0,0.15441176470588236,0.1608695652173913,0.3333333333333333
NDRG1,0.06666666666666667,0.07692307692307693,0.04447252053063803,0.2,0.0,0.025735294117647058,0.043478260869565216,0.0
GCHFR,0.4666666666666667,0.7692307692307693,0.9133291219204043,0.2,1.0,0.5661764705882353,0.3173913043478261,1.0
DR1,0.13333333333333333,0.15384615384615385,0.19393556538218573,0.2,0.0,0.1801470588235294,0.11739130434782609,0.0
ZNF224,0.0,0.0,0.0476310802274163,0.0,0.0,0.05514705882352941,0.05217391304347826,0.0
LUZP1,0.0,0.0,0.10890713834491472,0.2,0.0,0.08455882352941177,0.06956521739130435,0.0
ADH5,0.3333333333333333,0.23076923076923078,0.2390397978521794,0.0,0.0,0.16911764705882354,0.05652173913043478,0.0
HARS,0.0,0.3076923076923077,0.079216677195199,0.0,0.0,0.07352941176470588,0.0391304347826087,0.0
TRIM34,0.0,0.0,0.0016424510423247,0.0,0.0,0.0,0.0,0.0
CHD3,0.06666666666666667,0.07692307692307693,0.01162349968414403,0.0,0.0,0.04411764705882353,0.034782608695652174,0.0
YKT6,0.0,0.0,0.07428932406822489,0.2,0.0,0.04779411764705882,0.030434782608695653,0.3333333333333333
PFKP,0.06666666666666667,0.07692307692307693,0.045483259633607075,0.0,0.0,0.058823529411764705,0.043478260869565216,0.0
SYPL1,0.13333333333333333,0.46153846153846156,0.2500315855969678,0.2,0.0,0.24632352941176472,0.1,0.0
PTGR2,0.06666666666666667,0.07692307692307693,0.03095388502842704,0.0,0.0,0.022058823529411766,0.008695652173913044,0.0
JAG2,0.0,0.15384615384615385,0.0007580543272267846,0.0,0.0,0.0,0.0,0.0
KIAA2026,0.0,0.15384615384615385,0.07580543272267846,0.2,0.0,0.04044117647058824,0.06086956521739131,0.3333333333333333
TYW3,0.0,0.07692307692307693,0.11560328490208464,0.2,0.0,0.06985294117647059,0.05652173913043478,0.0
MAPRE3,0.0,0.3076923076923077,0.02943777637397347,0.0,0.0,0.007352941176470588,0.008695652173913044,0.0
ITGB5,0.0,0.07692307692307693,0.1302590018951358,0.0,0.0,0.04044117647058824,0.013043478260869565,0.0
SND1,0.06666666666666667,0.07692307692307693,0.12343651295009475,0.0,0.0,0.09191176470588236,0.05217391304347826,0.6666666666666666
ADO,0.0,0.0,0.07150979153506001,0.0,0.0,0.03676470588235294,0.021739130434782608,0.0
SNRPD3,0.13333333333333333,0.46153846153846156,0.3367024636765635,0.2,0.0,0.3602941176470588,0.16956521739130434,0.0
ZKSCAN8,0.06666666666666667,0.07692307692307693,0.033480732785849655,0.0,0.0,0.03308823529411765,0.008695652173913044,0.0
TMEM167B,0.0,0.15384615384615385,0.10764371446620341,0.0,0.0,0.06985294117647059,0.030434782608695653,0.0
MADCAM1,0.0,0.07692307692307693,0.003663929248262792,0.0,0.0,0.003676470588235294,0.0,0.0
CBX6,0.2,0.38461538461538464,0.044346178142766896,0.2,0.0,0.07352941176470588,0.16956521739130434,0.3333333333333333
PLK3,0.06666666666666667,0.07692307692307693,0.03992419456727732,0.0,0.0,0.04411764705882353,0.034782608695652174,0.0
IKZF4,0.0,0.15384615384615385,0.01819330385344283,0.0,0.0,0.029411764705882353,0.004347826086956522,0.0
FANCD2,0.06666666666666667,0.0,0.018445988629185093,0.0,0.0,0.05514705882352941,0.004347826086956522,0.0
AP1S3,0.0,0.0,0.003663929248262792,0.0,0.0,0.0,0.008695652173913044,0.0
PPHLN1,0.0,0.38461538461538464,0.16272899557801643,0.2,0.0,0.19117647058823528,0.06956521739130435,0.3333333333333333
SDHC,0.13333333333333333,0.9230769230769231,0.3872394188250158,0.0,0.0,0.2647058823529412,0.10434782608695652,0.0
SKI,0.06666666666666667,0.0,0.1113076437144662,0.0,0.0,0.09926470588235294,0.008695652173913044,0.3333333333333333
CARD6,0.0,0.07692307692307693,0.033733417561591914,0.0,0.0,0.022058823529411766,0.017391304347826087,0.0
ARPP19,0.0,0.6923076923076923,0.26544535691724574,0.4,0.0,0.29411764705882354,0.14782608695652175,0.0
NDUFAF7,0.0,0.0,0.020720151610865444,0.0,0.0,0.014705882352941176,0.017391304347826087,0.3333333333333333
DRG1,0.13333333333333333,0.23076923076923078,0.1211623499684144,0.0,0.0,0.08823529411764706,0.030434782608695653,0.0
GNAI3,0.3333333333333333,0.38461538461538464,0.2253948199620973,0.0,0.0,0.19117647058823528,0.19130434782608696,0.0
PLP2,0.26666666666666666,0.5384615384615384,0.27012002526847756,0.4,1.0,0.4889705882352941,0.3173913043478261,0.3333333333333333
SMPD3,0.0,0.07692307692307693,0.0017687934301958306,0.0,0.0,0.003676470588235294,0.0,0.3333333333333333
RNF121,0.0,0.0,0.03145925457991156,0.0,0.0,0.03308823529411765,0.004347826086956522,0.0
PAPSS1,0.0,0.6923076923076923,0.30726468730259004,0.0,0.0,0.20588235294117646,0.06956521739130435,0.0
TMEM19,0.0,0.23076923076923078,0.13569172457359444,0.0,0.0,0.16911764705882354,0.06956521739130435,0.0
ATP6V0C,0.0,0.07692307692307693,0.011749842072015161,0.0,0.0,0.01838235294117647,0.004347826086956522,0.0
TLR4,0.06666666666666667,0.07692307692307693,0.2060644346178143,0.0,0.0,0.08088235294117647,0.017391304347826087,0.3333333333333333
NSUN2,0.06666666666666667,0.07692307692307693,0.0427037271004422,0.0,0.0,0.04779411764705882,0.013043478260869565,0.0
BRCC3,0.06666666666666667,0.0,0.04902084649399874,0.0,0.0,0.0661764705882353,0.013043478260869565,0.0
TNKS,0.0,0.3076923076923077,0.029943145925457992,0.0,0.0,0.03308823529411765,0.021739130434782608,0.0
SUMF2,0.06666666666666667,0.46153846153846156,0.3257106759317751,0.0,0.0,0.33088235294117646,0.12608695652173912,0.3333333333333333
FZD3,0.0,0.0,0.0003790271636133923,0.2,0.0,0.0,0.008695652173913044,0.0
DPP3,0.0,0.0,0.05925457991156033,0.0,0.0,0.04044117647058824,0.021739130434782608,0.0
SGMS1,0.0,0.07692307692307693,0.057612128869235626,0.2,0.0,0.04779411764705882,0.008695652173913044,0.0
C4ORF47,0.0,0.46153846153846156,0.0006317119393556538,0.0,0.0,0.0,0.0,0.0
NDUFB10,0.13333333333333333,0.6153846153846154,0.5238155401137081,0.4,0.0,0.3860294117647059,0.2608695652173913,0.3333333333333333
LMF2,0.0,0.07692307692307693,0.0764371446620341,0.0,0.0,0.17279411764705882,0.013043478260869565,0.0
FARS2,0.0,0.07692307692307693,0.04826279216677195,0.0,0.0,0.025735294117647058,0.013043478260869565,0.0
TRPV2,0.06666666666666667,0.15384615384615385,0.3540113708149084,0.0,0.0,0.19117647058823528,0.0782608695652174,0.0
GPR183,0.13333333333333333,0.0,0.010233733417561591,0.2,0.0,0.07720588235294118,0.21304347826086956,1.0
MYL12B,0.6,0.8461538461538461,0.8528111181301327,0.8,0.0,0.6764705882352942,0.4956521739130435,0.3333333333333333
PAFAH1B1,0.0,0.23076923076923078,0.16563487049905243,0.0,1.0,0.16911764705882354,0.08695652173913043,0.3333333333333333
ABI3,0.13333333333333333,0.07692307692307693,0.13834491471888818,0.0,0.0,0.09558823529411764,0.05217391304347826,0.0
TMEM104,0.06666666666666667,0.07692307692307693,0.04459886291850916,0.0,0.0,0.022058823529411766,0.004347826086956522,0.0
XPR1,0.0,0.38461538461538464,0.03474415666456096,0.0,0.0,0.029411764705882353,0.017391304347826087,0.0
TBC1D15,0.06666666666666667,0.15384615384615385,0.12267845862286797,0.0,0.0,0.10661764705882353,0.07391304347826087,0.0
DCDC2,0.0,0.15384615384615385,0.0006317119393556538,0.0,0.0,0.0,0.0,0.0
IKZF3,0.13333333333333333,0.0,0.005811749842072015,0.2,0.0,0.051470588235294115,0.004347826086956522,0.0
ZBTB17,0.0,0.07692307692307693,0.02640555906506633,0.0,0.0,0.01838235294117647,0.017391304347826087,0.0
BFAR,0.06666666666666667,0.0,0.12798483891345547,0.0,0.0,0.11397058823529412,0.05217391304347826,0.0
SVIL,0.06666666666666667,0.0,0.3527479469361971,0.0,0.0,0.20588235294117646,0.06086956521739131,0.3333333333333333
MEFV,0.0,0.0,0.008970309538850285,0.0,0.0,0.0,0.0,0.0
UBLCP1,0.13333333333333333,0.07692307692307693,0.12419456727732155,0.0,0.0,0.11397058823529412,0.05652173913043478,0.0
TRIP10,0.06666666666666667,0.0,0.024131396083385975,0.0,0.0,0.025735294117647058,0.05652173913043478,0.3333333333333333
EFEMP2,0.0,0.0,0.002274162981680354,0.0,0.0,0.003676470588235294,0.004347826086956522,0.0
TXNDC9,0.06666666666666667,0.23076923076923078,0.17965887555274795,0.0,0.0,0.13970588235294118,0.08695652173913043,0.3333333333333333
METTL22,0.0,0.0,0.16424510423247,0.0,0.0,0.05514705882352941,0.021739130434782608,0.0
ZNF628,0.0,0.0,0.008717624763108023,0.0,0.0,0.0,0.004347826086956522,0.0
HARS2,0.0,0.0,0.03461781427668983,0.0,0.0,0.029411764705882353,0.021739130434782608,0.0
NANP,0.0,0.0,0.014655716993051168,0.0,0.0,0.007352941176470588,0.008695652173913044,0.0
CIP2A,0.06666666666666667,0.0,0.017814276689829437,0.0,0.0,0.08455882352941177,0.008695652173913044,0.0
CAMK1D,0.06666666666666667,0.07692307692307693,0.07972204674668351,0.0,0.0,0.05514705882352941,0.10434782608695652,0.0
DYNLL2,0.0,0.15384615384615385,0.08351231838281743,0.0,0.0,0.06985294117647059,0.021739130434782608,0.0
SEC11C,0.13333333333333333,0.23076923076923078,0.26127605811749843,0.2,0.0,0.17647058823529413,0.10434782608695652,0.0
KIF22,0.26666666666666666,0.46153846153846156,0.18307012002526848,0.2,0.0,0.2757352941176471,0.04782608695652174,0.3333333333333333
GALNT7,0.0,0.07692307692307693,0.03575489576753001,0.0,0.0,0.007352941176470588,0.02608695652173913,0.0
EFNB1,0.0,0.0,0.05862286797220467,0.0,0.0,0.03676470588235294,0.017391304347826087,0.0
THBD,0.0,0.0,0.13379658875552747,0.0,0.0,0.0625,0.034782608695652174,0.0
ANKRD29,0.0,0.0,0.015161086544535692,0.0,0.0,0.007352941176470588,0.0,0.0
FADS2,0.0,0.0,0.005306380290587492,0.0,0.0,0.022058823529411766,0.013043478260869565,0.3333333333333333
DDX39A,0.06666666666666667,0.07692307692307693,0.12394188250157928,0.0,0.0,0.22058823529411764,0.08260869565217391,0.3333333333333333
MED13,0.06666666666666667,0.23076923076923078,0.10120025268477574,0.0,0.0,0.07720588235294118,0.043478260869565216,0.3333333333333333
RABGGTB,0.2,0.3076923076923077,0.3586860391661402,0.4,0.0,0.23897058823529413,0.12173913043478261,0.0
Z93930.2,0.06666666666666667,0.0,0.019330385344283007,0.0,0.0,0.01838235294117647,0.004347826086956522,0.3333333333333333
LIPT1,0.0,0.0,0.027289955780164243,0.0,0.0,0.01838235294117647,0.008695652173913044,0.0
ACCS,0.0,0.0,0.03145925457991156,0.0,0.0,0.01838235294117647,0.013043478260869565,0.3333333333333333
OTULINL,0.06666666666666667,0.0,0.10878079595704358,0.0,0.0,0.10294117647058823,0.14782608695652175,0.0
CYTH3,0.0,0.0,0.007580543272267846,0.0,0.0,0.011029411764705883,0.013043478260869565,0.0
RIPK1,0.0,0.0,0.04131396083385976,0.0,0.0,0.03676470588235294,0.021739130434782608,0.0
CTDSP2,0.06666666666666667,0.07692307692307693,0.11850915982312066,0.0,0.0,0.0661764705882353,0.04782608695652174,0.0
GLB1L,0.0,0.23076923076923078,0.026531901452937462,0.0,0.0,0.01838235294117647,0.004347826086956522,0.0
NUDT3,0.06666666666666667,0.3076923076923077,0.16942514213518636,0.0,0.0,0.13970588235294118,0.14347826086956522,0.0
MPLKIP,0.06666666666666667,0.15384615384615385,0.17978521794061908,0.0,0.0,0.14705882352941177,0.0782608695652174,0.0
PCOLCE,0.0,0.07692307692307693,0.02021478205938092,0.0,0.0,0.01838235294117647,0.008695652173913044,0.0
SIDT1,0.0,0.07692307692307693,0.0010107391029690461,0.0,0.0,0.003676470588235294,0.0,0.3333333333333333
ZFAND2A,0.0,0.07692307692307693,0.07252053063802906,0.0,0.0,0.0625,0.0391304347826087,0.0
WDR4,0.0,0.07692307692307693,0.0180669614655717,0.0,0.0,0.01838235294117647,0.008695652173913044,0.0
CNST,0.0,0.0,0.032343651295009476,0.0,1.0,0.03676470588235294,0.008695652173913044,0.0
API5,0.06666666666666667,0.07692307692307693,0.08566013897662665,0.0,0.0,0.07352941176470588,0.06956521739130435,0.3333333333333333
ARPC1B,0.3333333333333333,0.6153846153846154,0.9128237523689198,0.2,0.0,0.6727941176470589,0.6391304347826087,1.0
SGMS1-AS1,0.0,0.07692307692307693,0.008591282375236892,0.0,0.0,0.014705882352941176,0.0,0.0
SPSB1,0.06666666666666667,0.23076923076923078,0.010486418193303853,0.0,0.0,0.011029411764705883,0.004347826086956522,0.0
VPS35,0.4,0.5384615384615384,0.3404927353126974,0.4,0.0,0.2610294117647059,0.14782608695652175,0.3333333333333333
FBXL4,0.0,0.07692307692307693,0.03588123815540114,0.0,0.0,0.029411764705882353,0.008695652173913044,0.0
STAM-AS1,0.0,0.07692307692307693,0.010360075805432722,0.0,0.0,0.007352941176470588,0.017391304347826087,0.0
CDC42EP4,0.0,0.23076923076923078,0.019709412507896398,0.0,0.0,0.014705882352941176,0.0,0.0
EPHX1,0.0,0.8461538461538461,0.2308275426405559,0.0,0.0,0.1213235294117647,0.021739130434782608,0.3333333333333333
ZNF106,0.13333333333333333,0.7692307692307693,0.23461781427668982,0.0,0.0,0.13970588235294118,0.1,0.3333333333333333
SIGLEC7,0.0,0.0,0.13480732785849653,0.0,0.0,0.04411764705882353,0.017391304347826087,0.0
KLHL15,0.0,0.0,0.012002526847757423,0.0,0.0,0.01838235294117647,0.004347826086956522,0.3333333333333333
TLN1,0.3333333333333333,0.23076923076923078,0.38787113076437146,0.0,1.0,0.2426470588235294,0.13043478260869565,0.0
PRKAA1,0.0,0.3076923076923077,0.10006317119393557,0.2,0.0,0.09926470588235294,0.030434782608695653,0.0
KIF5B,0.26666666666666666,0.6153846153846154,0.314971572962729,0.0,0.0,0.24632352941176472,0.1391304347826087,0.0
CTSF,0.0,0.0,0.07896399241945673,0.0,0.0,0.03308823529411765,0.008695652173913044,0.0
PDE4DIP,0.13333333333333333,0.23076923076923078,0.2779532533164877,0.4,0.0,0.1213235294117647,0.0782608695652174,0.0
MTX2,0.0,0.3076923076923077,0.11396083385975996,0.0,0.0,0.09558823529411764,0.043478260869565216,0.0
DDI2,0.0,0.0,0.09905243209096652,0.0,0.0,0.0625,0.02608695652173913,0.0
TMEM254,0.0,0.46153846153846156,0.05356917245735945,0.0,0.0,0.029411764705882353,0.008695652173913044,0.0
PIP4K2A,0.06666666666666667,0.15384615384615385,0.22198357548957676,0.0,0.0,0.22794117647058823,0.11739130434782609,0.3333333333333333
FLVCR2,0.0,0.07692307692307693,0.16525584333543905,0.2,0.0,0.07720588235294118,0.021739130434782608,0.0
SNAPC1,0.0,0.15384615384615385,0.030827542640555906,0.0,0.0,0.05514705882352941,0.013043478260869565,0.0
C4ORF33,0.06666666666666667,0.07692307692307693,0.05824384080859128,0.0,0.0,0.03676470588235294,0.017391304347826087,0.0
AP002884.1,0.0,0.07692307692307693,0.004169298799747315,0.0,0.0,0.007352941176470588,0.017391304347826087,0.0
BICD2,0.0,0.15384615384615385,0.08149084017687934,0.0,0.0,0.0661764705882353,0.034782608695652174,0.0
EIF5B,0.3333333333333333,0.7692307692307693,0.5905243209096652,0.4,0.0,0.41911764705882354,0.3826086956521739,0.0
GNAQ,0.06666666666666667,0.5384615384615384,0.2315855969677827,0.0,0.0,0.15441176470588236,0.15217391304347827,0.0
CHAMP1,0.0,0.07692307692307693,0.041819330385344286,0.0,0.0,0.05514705882352941,0.021739130434782608,0.0
PSMB10,0.2,0.23076923076923078,0.37245735944409347,0.4,0.0,0.21691176470588236,0.11739130434782609,0.0
RIPOR2,0.13333333333333333,0.6923076923076923,0.014529374605180037,0.0,0.0,0.058823529411764705,0.05217391304347826,0.0
ADAMDEC1,0.0,0.0,0.004421983575489577,0.0,0.0,0.003676470588235294,0.0,0.0
SH2B2,0.0,0.0,0.08932406822488945,0.0,0.0,0.03676470588235294,0.0391304347826087,0.0
CBR1,0.13333333333333333,0.23076923076923078,0.28540745420088437,0.0,0.0,0.15441176470588236,0.0782608695652174,0.3333333333333333
XKR8,0.0,0.0,0.01162349968414403,0.0,0.0,0.014705882352941176,0.0,0.0
STARD4,0.0,0.07692307692307693,0.04977890082122552,0.0,0.0,0.029411764705882353,0.030434782608695653,0.0
RNF14,0.0,0.07692307692307693,0.08389134554643082,0.0,0.0,0.06985294117647059,0.05217391304347826,0.0
GCC1,0.0,0.0,0.020593809222994315,0.0,0.0,0.011029411764705883,0.008695652173913044,0.0
HMGCL,0.0,0.15384615384615385,0.13885028427037271,0.0,0.0,0.10294117647058823,0.05217391304347826,0.0
SYAP1,0.06666666666666667,0.38461538461538464,0.22590018951358182,0.0,0.0,0.1875,0.10434782608695652,0.0
BOLA2-SMG1P6,0.06666666666666667,0.07692307692307693,0.12053063802905875,0.2,0.0,0.10661764705882353,0.043478260869565216,0.0
