,B,Epithelial,Macrophages,NK,T,mDC,pDC
PSMG3-AS1,0.0,0.06060606060606061,0.005917159763313609,0.0,0.0,0.02608695652173913,0.0
DESI2,0.0,0.09090909090909091,0.040664736245750975,0.0,0.03773584905660377,0.034782608695652174,0.0
KIF21A,0.0,0.5454545454545454,0.001384867178647866,0.0,0.0,0.0,0.0
BBC3,0.0,0.030303030303030304,0.023165050988291577,0.0,0.018867924528301886,0.008695652173913044,0.0
CNPY2,0.2,0.21212121212121213,0.1859498929875362,0.0,0.32075471698113206,0.08695652173913043,0.3333333333333333
ATP6V1C1,0.0,0.06060606060606061,0.1051240085609971,0.0,0.11320754716981132,0.05217391304347826,0.0
NECTIN4,0.0,0.15151515151515152,0.0011330731461664358,0.0,0.0,0.0,0.0
BEX5,0.0,0.030303030303030304,0.013219186705275086,0.0,0.03773584905660377,0.0,0.0
SEC31B,0.0,0.0,0.0047840866171471735,0.0,0.018867924528301886,0.0,0.0
EYA2,0.0,0.06060606060606061,0.0006294850812035755,0.0,0.0,0.0,0.0
ZDHHC23,0.0,0.030303030303030304,0.0015107641948885811,0.0,0.0,0.008695652173913044,0.0
BMP2K,0.0,0.09090909090909091,0.11632884300642075,0.0,0.1320754716981132,0.0782608695652174,0.0
TM9SF3,0.2,0.3333333333333333,0.1410046581896009,0.0,0.16981132075471697,0.09565217391304348,0.0
PPDPF,0.4,0.696969696969697,0.5792521717235302,1.0,0.5471698113207547,0.4608695652173913,0.3333333333333333
RB1CC1,0.0,0.42424242424242425,0.08661714717361199,0.0,0.05660377358490566,0.05217391304347826,0.0
ARHGAP39,0.0,0.21212121212121213,0.0008812791136850056,0.0,0.0,0.0,0.0
ZNF891,0.0,0.0,0.008057409039405767,0.0,0.018867924528301886,0.02608695652173913,0.0
BCL7B,0.0,0.06060606060606061,0.03487347349867808,0.0,0.07547169811320754,0.0,0.0
RAD23A,0.0,0.18181818181818182,0.21578748583658566,0.0,0.1509433962264151,0.12173913043478261,0.0
FOXK1,0.2,0.0,0.03474757648243736,0.0,0.07547169811320754,0.0,0.0
GPR137B,0.0,0.030303030303030304,0.13886440891350876,0.0,0.1320754716981132,0.034782608695652174,0.0
PTPN22,0.0,0.0,0.10096940702505351,0.0,0.18867924528301888,0.06956521739130435,0.0
GNB2,0.2,0.3333333333333333,0.2799949641193504,0.0,0.3018867924528302,0.16521739130434782,0.0
AC012645.3,0.0,0.0,0.0008812791136850056,0.0,0.0,0.0,0.0
SCRIB,0.0,0.06060606060606061,0.009694070250535062,0.0,0.018867924528301886,0.017391304347826087,0.0
NKG7,0.0,0.0,0.004909983633387889,0.0,0.03773584905660377,0.0,0.0
GPATCH1,0.0,0.030303030303030304,0.011456628477905073,0.0,0.0,0.008695652173913044,0.0
L3MBTL1,0.0,0.030303030303030304,0.003902807503462168,0.0,0.0,0.0,0.3333333333333333
WTAP,0.0,0.15151515151515152,0.12098703260732721,0.0,0.2641509433962264,0.05217391304347826,0.0
SMARCA2,0.4,0.3333333333333333,0.09152713080699987,0.0,0.16981132075471697,0.017391304347826087,0.0
USP46-AS1,0.0,0.0,0.0030215283897771623,0.0,0.018867924528301886,0.0,0.0
PLCG2,0.0,0.06060606060606061,0.03776910487221453,0.0,0.03773584905660377,0.017391304347826087,0.0
GADD45A,0.0,0.06060606060606061,0.036258340677325945,0.0,0.03773584905660377,0.008695652173913044,0.0
ZNF682,0.0,0.06060606060606061,0.007679717990683621,0.0,0.0,0.008695652173913044,0.0
C12ORF10,0.2,0.06060606060606061,0.06735490368878258,0.0,0.03773584905660377,0.034782608695652174,0.0
STX18,0.2,0.09090909090909091,0.042804985521843135,0.0,0.018867924528301886,0.043478260869565216,0.3333333333333333
UNC119B,0.0,0.12121212121212122,0.007427923958202191,0.0,0.0,0.0,0.0
PCLAF,0.0,0.030303030303030304,0.008812791136850056,0.0,0.5660377358490566,0.0,0.0
HEXA,0.2,0.2727272727272727,0.42339166561752484,0.0,0.5094339622641509,0.28695652173913044,0.3333333333333333
PGGHG,0.0,0.030303030303030304,0.003776910487221453,0.0,0.0,0.008695652173913044,0.0
SRSF8,0.0,0.18181818181818182,0.05866800956817324,0.0,0.0,0.017391304347826087,0.3333333333333333
GPRC5D-AS1,0.0,0.06060606060606061,0.0002517940324814302,0.0,0.0,0.0,0.0
EMC9,0.2,0.030303030303030304,0.01825506735490369,0.0,0.018867924528301886,0.0,0.0
C19ORF53,0.0,0.36363636363636365,0.44152083595618785,1.0,0.4528301886792453,0.34782608695652173,0.3333333333333333
TXNDC16,0.0,0.0,0.019136346468588694,0.0,0.0,0.0,0.0
LILRA6,0.0,0.06060606060606061,0.05577237819463679,0.0,0.09433962264150944,0.017391304347826087,0.0
MTHFSD,0.0,0.030303030303030304,0.007679717990683621,0.0,0.0,0.02608695652173913,0.0
NCAPH2,0.0,0.0,0.021654286793402998,0.0,0.07547169811320754,0.0,0.0
SDHAF2,0.0,0.06060606060606061,0.0642074782827647,0.0,0.11320754716981132,0.043478260869565216,0.3333333333333333
AL162377.1,0.0,0.06060606060606061,0.0035251164547400226,0.0,0.018867924528301886,0.0,0.3333333333333333
CLIP4,0.2,0.09090909090909091,0.09983633387888707,0.0,0.1320754716981132,0.034782608695652174,0.3333333333333333
RELA,0.2,0.09090909090909091,0.036761928742288806,0.0,0.05660377358490566,0.02608695652173913,0.0
TARSL2,0.0,0.0,0.014855847916404381,0.0,0.03773584905660377,0.0,0.0
PPP1R11,0.0,0.030303030303030304,0.08649125015737127,0.0,0.05660377358490566,0.0782608695652174,0.0
DDX50,0.0,0.06060606060606061,0.05980108271433967,0.0,0.11320754716981132,0.06086956521739131,0.0
AREG,0.0,0.0,0.0018884552436107265,0.0,0.0,0.008695652173913044,0.0
SPG21,0.2,0.30303030303030304,0.3589323933022787,0.0,0.41509433962264153,0.26956521739130435,0.3333333333333333
SNHG21,0.0,0.09090909090909091,0.008183306055646482,0.0,0.0,0.008695652173913044,0.0
UAP1,0.0,0.18181818181818182,0.022661462923328716,0.0,0.07547169811320754,0.017391304347826087,0.3333333333333333
GON4L,0.0,0.06060606060606061,0.02744554954047589,0.0,0.018867924528301886,0.02608695652173913,0.0
CD300LF,0.2,0.06060606060606061,0.15372025682991314,0.0,0.1509433962264151,0.06956521739130435,0.3333333333333333
RBL2,0.2,0.2727272727272727,0.07163540224096689,0.0,0.11320754716981132,0.02608695652173913,0.0
YAE1D1,0.0,0.06060606060606061,0.015988921062570816,0.0,0.018867924528301886,0.0,0.0
SLC25A30,0.0,0.030303030303030304,0.018380964371144403,0.0,0.07547169811320754,0.008695652173913044,0.0
VAMP3,0.4,0.15151515151515152,0.1567417852196903,0.0,0.18867924528301888,0.11304347826086956,0.0
COG5,0.0,0.030303030303030304,0.04318267657056528,0.0,0.018867924528301886,0.034782608695652174,0.0
CSTF3,0.0,0.21212121212121213,0.04796676318771245,0.0,0.07547169811320754,0.017391304347826087,0.0
SMARCD3,0.2,0.030303030303030304,0.00616895379579504,0.0,0.0,0.0,0.0
RGS18,0.0,0.0,0.04179780939191741,0.0,0.05660377358490566,0.09565217391304348,0.3333333333333333
MRPL4,0.0,0.09090909090909091,0.08775022031977842,0.0,0.11320754716981132,0.043478260869565216,0.0
RIN3,0.0,0.06060606060606061,0.09857736371647992,0.0,0.018867924528301886,0.017391304347826087,0.0
RNF187,0.2,0.09090909090909091,0.0809517814427798,0.0,0.11320754716981132,0.05217391304347826,0.0
AURKB,0.0,0.0,0.0008812791136850056,0.0,0.1320754716981132,0.0,0.0
GRK5,0.0,0.0,0.0023920433085735868,0.0,0.0,0.0,0.0
CARNMT1,0.0,0.030303030303030304,0.024046330101976585,0.0,0.07547169811320754,0.008695652173913044,0.0
RIC8B,0.2,0.0,0.015485332997607957,0.0,0.018867924528301886,0.017391304347826087,0.0
GTF3A,0.0,0.09090909090909091,0.20571572453732848,0.0,0.1509433962264151,0.09565217391304348,0.6666666666666666
MYBBP1A,0.0,0.030303030303030304,0.011078937429182928,0.0,0.0,0.008695652173913044,0.0
RPL23,1.0,0.8787878787878788,0.933274581392421,1.0,0.8867924528301887,0.8869565217391304,1.0
PSMA6,0.0,0.12121212121212122,0.2167946619665114,0.0,0.16981132075471697,0.10434782608695652,0.6666666666666666
GPR132,0.0,0.030303030303030304,0.0003776910487221453,0.0,0.0,0.0,0.0
HNRNPK,0.6,0.7575757575757576,0.4019891728566033,1.0,0.5094339622641509,0.26956521739130435,1.0
PPP2R2D,0.0,0.030303030303030304,0.025808888329346594,0.0,0.018867924528301886,0.02608695652173913,0.0
LIN37,0.0,0.0,0.012967392672793655,0.0,0.0,0.008695652173913044,0.0
ATP5F1E,1.0,0.9696969696969697,0.9924461790255571,1.0,1.0,0.991304347826087,1.0
UNC93B1,0.0,0.15151515151515152,0.08863149943346342,0.0,0.20754716981132076,0.05217391304347826,0.0
AL139089.1,0.0,0.0,0.005287674682110034,0.0,0.018867924528301886,0.0,0.0
RRAGB,0.0,0.0,0.02026941961475513,0.0,0.018867924528301886,0.008695652173913044,0.0
LTA4H,0.8,0.42424242424242425,0.8256326325066096,0.0,0.9245283018867925,0.5652173913043478,1.0
SELL,0.2,0.0,0.0022661462923328716,1.0,0.018867924528301886,0.0,0.0
RGS10,0.4,0.12121212121212122,0.2476394309454866,0.0,0.22641509433962265,0.25217391304347825,0.6666666666666666
CLDN1,0.0,0.030303030303030304,0.0003776910487221453,0.0,0.0,0.0,0.0
CLOCK,0.0,0.09090909090909091,0.04129422132695455,0.0,0.03773584905660377,0.017391304347826087,0.0
WDYHV1,0.0,0.0,0.015485332997607957,0.0,0.0,0.008695652173913044,0.0
SLC4A8,0.0,0.0,0.029459901800327332,0.0,0.0,0.0,0.0
CHST11,0.0,0.030303030303030304,0.02543119728062445,0.0,0.03773584905660377,0.0,0.0
BORCS6,0.0,0.030303030303030304,0.02102480171219942,0.0,0.018867924528301886,0.008695652173913044,0.0
CMBL,0.0,0.030303030303030304,0.0073020269419614755,0.0,0.0,0.0,0.0
ZNF561,0.0,0.030303030303030304,0.02744554954047589,0.0,0.018867924528301886,0.017391304347826087,0.0
ADGRE5,0.4,0.18181818181818182,0.10978219816190356,0.0,0.16981132075471697,0.034782608695652174,0.0
FAM192A,0.0,0.12121212121212122,0.12715598640312226,1.0,0.1320754716981132,0.034782608695652174,0.0
ACAP3,0.0,0.06060606060606061,0.012715598640312225,0.0,0.018867924528301886,0.008695652173913044,0.0
ZNF585B,0.0,0.0,0.010701246380460784,0.0,0.018867924528301886,0.0,0.0
TBC1D19,0.0,0.09090909090909091,0.006546644844517185,0.0,0.0,0.0,0.0
CENPM,0.0,0.3333333333333333,0.0016366612111292963,0.0,0.33962264150943394,0.0,0.0
OPLAH,0.0,0.030303030303030304,0.006294850812035755,0.0,0.0,0.0,0.0
DOHH,0.0,0.0,0.014604053883922951,0.0,0.018867924528301886,0.0,0.0
NUDCD1,0.0,0.06060606060606061,0.014981744932645097,0.0,0.03773584905660377,0.017391304347826087,0.0
MRPS26,0.0,0.15151515151515152,0.0742792395820219,1.0,0.018867924528301886,0.034782608695652174,0.0
TAPBP,0.2,0.24242424242424243,0.2509127533677452,0.0,0.24528301886792453,0.1565217391304348,0.0
MICALL2,0.0,0.0,0.0036510134709807377,0.0,0.0,0.0,0.0
ZFAND2B,0.0,0.030303030303030304,0.0349993705149188,0.0,0.11320754716981132,0.034782608695652174,0.0
TMEM214,0.0,0.030303030303030304,0.025053506231902303,0.0,0.05660377358490566,0.008695652173913044,0.0
PLA2G4C,0.0,0.0,0.0066725418607579004,0.0,0.0,0.008695652173913044,0.0
FBXW11,0.0,0.09090909090909091,0.08284023668639054,0.0,0.07547169811320754,0.043478260869565216,0.3333333333333333
ATF7IP,0.0,0.030303030303030304,0.05980108271433967,0.0,0.1320754716981132,0.02608695652173913,0.0
CCNL1,0.0,0.24242424242424243,0.20143522598514416,1.0,0.16981132075471697,0.0782608695652174,0.3333333333333333
AC011899.2,0.0,0.030303030303030304,0.04318267657056528,0.0,0.0,0.02608695652173913,0.0
LGALS2,0.0,0.0,0.016618406143774394,0.0,0.03773584905660377,0.06956521739130435,0.0
AC079209.1,0.0,0.0,0.01976583154979227,0.0,0.07547169811320754,0.017391304347826087,0.0
TIMM9,0.0,0.0,0.08409920684879768,0.0,0.1509433962264151,0.0782608695652174,0.0
SNRNP200,0.2,0.030303030303030304,0.052750849804859626,0.0,0.11320754716981132,0.043478260869565216,0.0
FOLR1,0.0,0.12121212121212122,0.0625708170716354,0.0,0.05660377358490566,0.043478260869565216,0.3333333333333333
HLA-B,1.0,0.9090909090909091,0.9775903311091527,1.0,0.9811320754716981,0.8521739130434782,1.0
EMC2,0.0,0.09090909090909091,0.08951277854714844,0.0,0.16981132075471697,0.05217391304347826,0.0
ARMH1,0.0,0.15151515151515152,0.05262495278861891,0.0,0.1320754716981132,0.043478260869565216,0.0
HDHD2,0.0,0.030303030303030304,0.036761928742288806,0.0,0.018867924528301886,0.008695652173913044,0.0
VPS37A,0.0,0.030303030303030304,0.049603424398841744,0.0,0.03773584905660377,0.034782608695652174,0.0
CSK,0.2,0.06060606060606061,0.088379705400982,0.0,0.20754716981132076,0.034782608695652174,0.0
EEPD1,0.0,0.030303030303030304,0.0200176255822737,0.0,0.03773584905660377,0.0,0.3333333333333333
GDPGP1,0.0,0.0,0.011960216542867934,0.0,0.03773584905660377,0.008695652173913044,0.0
ALG3,0.0,0.0,0.054513408032229635,0.0,0.05660377358490566,0.008695652173913044,0.0
BZW1,0.2,0.18181818181818182,0.22321540979478785,0.0,0.3018867924528302,0.14782608695652175,0.3333333333333333
IFT57,0.0,0.5151515151515151,0.03374040035251165,0.0,0.09433962264150944,0.017391304347826087,0.0
GRAMD2B,0.0,0.15151515151515152,0.004280498552184313,0.0,0.018867924528301886,0.0,0.0
EPB41L4A-AS1,0.0,0.06060606060606061,0.0934155860506106,0.0,0.1320754716981132,0.06956521739130435,0.0
NAPA,0.0,0.12121212121212122,0.1226236938184565,0.0,0.05660377358490566,0.034782608695652174,0.0
RASAL3,0.2,0.0,0.008057409039405767,0.0,0.018867924528301886,0.0,0.0
TMEM106B,0.0,0.15151515151515152,0.11041168324310714,0.0,0.07547169811320754,0.02608695652173913,0.3333333333333333
PPP1R37,0.0,0.0,0.011708422510386503,0.0,0.0,0.017391304347826087,0.0
CD69,0.0,0.0,0.02744554954047589,0.0,0.018867924528301886,0.017391304347826087,0.0
PREPL,0.0,0.09090909090909091,0.0674808007050233,0.0,0.07547169811320754,0.043478260869565216,0.0
RSBN1L,0.0,0.21212121212121213,0.10801963993453355,0.0,0.16981132075471697,0.06086956521739131,0.0
NTAN1,0.0,0.0,0.05539468714591464,0.0,0.05660377358490566,0.017391304347826087,0.3333333333333333
CCL7,0.0,0.0,0.0006294850812035755,0.0,0.0,0.0,0.0
SCRN2,0.0,0.0,0.030718871962734484,0.0,0.018867924528301886,0.02608695652173913,0.0
FARP1,0.0,0.06060606060606061,0.05904570061689538,0.0,0.11320754716981132,0.008695652173913044,0.0
ITPR3,0.0,0.06060606060606061,0.0005035880649628604,0.0,0.0,0.0,0.0
AL121944.1,0.0,0.15151515151515152,0.05929749464937681,0.0,0.07547169811320754,0.034782608695652174,0.3333333333333333
RFXANK,0.0,0.06060606060606061,0.06017877376306181,0.0,0.09433962264150944,0.017391304347826087,0.0
TMTC3,0.2,0.12121212121212122,0.011960216542867934,0.0,0.05660377358490566,0.017391304347826087,0.0
CYSLTR1,0.0,0.030303030303030304,0.16039279869067102,0.0,0.20754716981132076,0.16521739130434782,0.3333333333333333
TMEM199,0.0,0.09090909090909091,0.056150069243358934,0.0,0.018867924528301886,0.05217391304347826,0.0
JMJD7-PLA2G4B,0.0,0.0,0.0036510134709807377,0.0,0.0,0.0,0.0
MRPS30,0.0,0.030303030303030304,0.03877628100214025,0.0,0.05660377358490566,0.02608695652173913,0.0
GRIN3B,0.0,0.09090909090909091,0.0007553820974442906,0.0,0.0,0.008695652173913044,0.0
TBCB,0.0,0.12121212121212122,0.17046455998992824,0.0,0.20754716981132076,0.13043478260869565,0.0
ZFP64,0.0,0.030303030303030304,0.008812791136850056,0.0,0.0,0.017391304347826087,0.0
CORO2A,0.0,0.12121212121212122,0.06647362457509758,0.0,0.11320754716981132,0.008695652173913044,0.0
LSM12,0.2,0.06060606060606061,0.07213899030592975,0.0,0.07547169811320754,0.06086956521739131,0.0
CLEC10A,0.0,0.0,0.001258970162407151,0.0,0.0,0.0,0.0
AC092683.1,0.0,0.0,0.005161777665869319,0.0,0.0,0.0,0.0
DNAJB9,0.0,0.06060606060606061,0.07364975450081833,0.0,0.03773584905660377,0.034782608695652174,0.0
POFUT2,0.0,0.15151515151515152,0.008183306055646482,0.0,0.018867924528301886,0.0,0.0
CHPF2,0.0,0.0,0.01737378824121868,0.0,0.018867924528301886,0.0,0.0
ASB8,0.0,0.06060606060606061,0.04217550044063956,0.0,0.07547169811320754,0.02608695652173913,0.0
HIVEP3,0.0,0.0,0.005539468714591464,0.0,0.018867924528301886,0.008695652173913044,0.0
DDX56,0.0,0.12121212121212122,0.05111418859373033,0.0,0.07547169811320754,0.02608695652173913,0.0
SNRNP40,0.0,0.030303030303030304,0.0625708170716354,0.0,0.1509433962264151,0.043478260869565216,0.0
PICK1,0.0,0.030303030303030304,0.02517940324814302,0.0,0.0,0.008695652173913044,0.0
LY9,0.0,0.0,0.0032733224222585926,0.0,0.018867924528301886,0.008695652173913044,0.0
POR,0.0,0.18181818181818182,0.19576986025431198,0.0,0.18867924528301888,0.06956521739130435,0.0
CDK7,0.0,0.06060606060606061,0.025305300264383733,0.0,0.018867924528301886,0.017391304347826087,0.0
ACTN1,0.2,0.15151515151515152,0.24260355029585798,0.0,0.3018867924528302,0.12173913043478261,0.6666666666666666
VDR,0.0,0.0,0.014478156867682236,0.0,0.018867924528301886,0.0,0.0
ZNF225,0.0,0.0,0.0060430567795543245,0.0,0.0,0.008695652173913044,0.0
PMAIP1,0.0,0.030303030303030304,0.004280498552184313,0.0,0.018867924528301886,0.017391304347826087,0.0
ACOT13,0.0,0.0,0.12627470728943724,0.0,0.1320754716981132,0.034782608695652174,0.3333333333333333
FABP5,0.4,0.45454545454545453,0.8054891099080952,0.0,0.9056603773584906,0.6260869565217392,1.0
TDRD9,0.0,0.0,0.008812791136850056,0.0,0.0,0.0,0.0
HOTAIRM1,0.0,0.12121212121212122,0.03927986906710311,0.0,0.018867924528301886,0.05217391304347826,0.0
ETFA,0.0,0.15151515151515152,0.14327080448193377,0.0,0.24528301886792453,0.043478260869565216,0.0
DTHD1,0.0,0.24242424242424243,0.0002517940324814302,0.0,0.0,0.0,0.0
HINT2,0.0,0.21212121212121213,0.16328843006420748,0.0,0.2641509433962264,0.10434782608695652,0.0
FAM76B,0.0,0.0,0.02568299131310588,0.0,0.03773584905660377,0.008695652173913044,0.3333333333333333
AC009133.1,0.0,0.0,0.0035251164547400226,0.0,0.0,0.0,0.0
TBC1D3L,0.0,0.0,0.0008812791136850056,0.0,0.0,0.0,0.0
ROBO3,0.0,0.0,0.006294850812035755,0.0,0.0,0.0,0.0
PHC2,0.0,0.0,0.021654286793402998,0.0,0.03773584905660377,0.017391304347826087,0.0
APOC2,0.4,0.06060606060606061,0.2529271056275966,0.0,0.24528301886792453,0.08695652173913043,0.0
TAB1,0.0,0.0,0.008057409039405767,0.0,0.0,0.0,0.0
AL359220.1,0.0,0.030303030303030304,0.0030215283897771623,0.0,0.0,0.0,0.0
ARPC1A,0.0,0.15151515151515152,0.12451214906206723,0.0,0.1509433962264151,0.06086956521739131,0.3333333333333333
EEF2K,0.0,0.12121212121212122,0.013722774770237945,0.0,0.0,0.008695652173913044,0.0
C19ORF25,0.2,0.0,0.05438751101598892,0.0,0.07547169811320754,0.02608695652173913,0.0
IFFO1,0.0,0.0,0.031726048092660206,0.0,0.03773584905660377,0.02608695652173913,0.0
PRKACA,0.2,0.030303030303030304,0.04469344076545386,0.0,0.05660377358490566,0.008695652173913044,0.0
OCLN,0.0,0.0,0.0022661462923328716,0.0,0.0,0.0,0.0
HNRNPL,0.2,0.09090909090909091,0.06030467077930253,0.0,0.07547169811320754,0.05217391304347826,0.0
MBD5,0.0,0.06060606060606061,0.0333627093037895,0.0,0.05660377358490566,0.034782608695652174,0.0
ABCG2,0.0,0.0,0.03827269293717739,0.0,0.11320754716981132,0.017391304347826087,0.0
CD6,0.0,0.030303030303030304,0.009945864283016493,0.0,0.0,0.0,0.0
BMPR1A,0.0,0.030303030303030304,0.011204834445423643,0.0,0.018867924528301886,0.0,0.0
WDFY2,0.0,0.12121212121212122,0.061060052876746825,0.0,0.07547169811320754,0.017391304347826087,0.0
PDCD7,0.0,0.0,0.03915397205086239,0.0,0.05660377358490566,0.05217391304347826,0.0
RALGAPB,0.0,0.12121212121212122,0.03651013470980738,0.0,0.018867924528301886,0.017391304347826087,0.3333333333333333
DNMT1,0.0,0.12121212121212122,0.06659952159133828,0.0,0.3018867924528302,0.06956521739130435,0.0
DNAJC3-DT,0.0,0.12121212121212122,0.007427923958202191,0.0,0.018867924528301886,0.0,0.0
BST2,0.2,0.15151515151515152,0.37983129799823745,0.0,0.4716981132075472,0.2956521739130435,1.0
LEKR1,0.0,0.09090909090909091,0.002769734357295732,0.0,0.0,0.0,0.0
DDIT4,0.0,0.15151515151515152,0.02026941961475513,0.0,0.018867924528301886,0.008695652173913044,0.0
CD86,0.0,0.09090909090909091,0.1819211884678333,0.0,0.32075471698113206,0.13043478260869565,0.0
NDUFB11,0.6,0.21212121212121213,0.40375173108397333,0.0,0.49056603773584906,0.26956521739130435,0.6666666666666666
CNOT2,0.0,0.06060606060606061,0.07302026941961476,0.0,0.11320754716981132,0.034782608695652174,0.0
CETN2,0.0,0.8181818181818182,0.17688530781820472,0.0,0.16981132075471697,0.08695652173913043,0.3333333333333333
ANXA2,0.6,0.8484848484848485,0.8520710059171598,0.0,0.8490566037735849,0.6173913043478261,0.6666666666666666
RNF227,0.0,0.06060606060606061,0.003902807503462168,0.0,0.0,0.0,0.0
CYTH1,0.4,0.09090909090909091,0.11456628477905073,0.0,0.16981132075471697,0.08695652173913043,0.0
PTPRO,0.2,0.0,0.12413445801334508,0.0,0.16981132075471697,0.043478260869565216,0.0
TMEM8B,0.0,0.09090909090909091,0.0008812791136850056,0.0,0.0,0.0,0.0
FAM185A,0.0,0.0,0.006294850812035755,0.0,0.03773584905660377,0.0,0.0
ZMYND12,0.0,0.0,0.006798438876998615,0.0,0.0,0.0,0.0
MCTS1,0.2,0.15151515151515152,0.2151580007553821,0.0,0.24528301886792453,0.16521739130434782,0.3333333333333333
HMBOX1,0.0,0.06060606060606061,0.025053506231902303,0.0,0.03773584905660377,0.008695652173913044,0.0
G3BP1,0.0,0.12121212121212122,0.1692055898275211,0.0,0.2641509433962264,0.06086956521739131,0.3333333333333333
RPUSD4,0.0,0.0,0.020647110663477276,0.0,0.03773584905660377,0.008695652173913044,0.0
DCUN1D3,0.0,0.0,0.00717612992572076,0.0,0.0,0.0,0.0
MAST4,0.0,0.15151515151515152,0.05476520206471107,0.0,0.05660377358490566,0.02608695652173913,0.0
AC005726.1,0.0,0.030303030303030304,0.009316379201812917,0.0,0.0,0.0,0.0
TRAPPC5,0.0,0.06060606060606061,0.06043056779554325,0.0,0.03773584905660377,0.02608695652173913,0.0
